Artist,Year,Popularity
Sheppard,2014,13.0
Sheppard,2015,63.0
Shermanology,2014,0.0
Sheryl Crow,1993,65.0
Sheyna,2019,37.0
ShiShi,2019,37.0
Shiba San,2014,41.0
Shift K3Y,2015,30.0
Shift K3Y,2019,38.666666666666664
Shim,2018,23.0
Shin Sakiura,2019,29.0
Shindy,2013,47.5
Shindy,2019,74.0
Shinedown,2008,58.5
Shinedown,2015,61.0
Shinedown,2018,49.25
Shinehead,1992,32.0
Shinn Yamada,2019,28.0
Shirley Brown,1974,48.0
Shirley Murdock,1986,45.0
Shiv-R,2011,0.0
Shiva,2019,73.33333333333333
Shizuka Kudo,2012,21.0
ShockOne,2019,43.0
Shocking Blue,2011,52.0
Shoffy,2018,63.0
Shola Ama,2012,0.0
Shola Ama,2013,1.0
Shooter Gang,2019,61.0
Showbiz & A.G.,1995,53.0
Showtek,2013,10.0
Showtek,2014,5.2
Showtek,2016,47.0
Showtek,2017,33.0
Showtek,2018,57.0
Showtek,2019,29.2
Shrimpnose,2018,47.0
Shuko,2019,50.0
Shura,2014,0.0
Shura,2015,0.0
Shura,2016,23.0
Shuta Sueyoshi,2019,30.0
Shuya Okino,2016,0.0
Shy Glizzy,2014,25.0
SiR,2017,64.0
SiR,2019,65.42857142857143
Sia,2002,4.0
Sia,2014,73.42857142857143
Sia,2015,71.0
Sia,2016,59.55
Sia,2018,9.5
Sia,2019,67.16666666666667
Sia,2020,72.0
Siakol,2010,0.0
Sick Individuals,2013,0.0
Sick Individuals,2014,29.0
Sick Individuals,2016,19.0
Sick Individuals,2017,0.0
Sick Individuals,2018,35.666666666666664
Sick Individuals,2019,42.857142857142854
Sick Individuals,2020,42.5
Sick Jacken,2009,30.0
Sick Puppies,2009,62.0
Sick Puppies,2013,22.0
Sid Luscious and The Pants,2019,6.0
Sid Vicious,2008,43.0
Side Baby,2019,65.0
Sidekick,2009,0.0
Sidhu Moose Wala,2018,53.0
Sidhu Moose Wala,2019,54.857142857142854
Sidney Charles,2017,23.0
Sidney Housen,2014,5.5
Sidney Samson,2013,0.0
Sidney Samson,2014,3.25
Sidney Samson,2018,10.0
Sidney Samson,2019,42.0
Sidney Samson & Martin Garrix,2013,0.0
Sidoka,2018,60.0
Sidoka,2019,64.66666666666667
Sie7e,2011,36.0
Sigala,2015,21.5
Sigala,2016,31.0
Sigala,2017,63.5
Sigala,2018,58.666666666666664
Sigala,2019,57.0
Sigma,2014,0.0
Sigma,2015,27.0
Sigma,2016,4.0
Sigrid,2018,46.0
Sigrid,2019,58.0
Sikander Kahlon,2018,30.333333333333332
Sikander Kahlon,2019,37.0
Sikdope,2017,14.0
Sikdope,2019,54.0
Siks,2019,16.5
Silencer,2004,18.0
Silent Child,2019,45.0
Silentó,2015,68.0
Siles,2018,50.0
Silience,2016,46.0
Silk,1992,42.5
Silk City,2018,77.25
Silkk The Shocker,1998,25.5
Silkk The Shocker,1999,18.0
Silky Signs,2019,36.333333333333336
Silo,2017,36.0
Silva,2018,52.0
Silva,2019,64.0
Silva,2020,57.0
Silver,1976,66.0
Silvera,2019,41.0
Silvera,2020,21.0
Silverstein,2020,59.0
Silvestre Dangond,2016,48.0
Silvestre Dangond,2017,68.0
Silvestre Dangond,2018,68.0
Silvestre Dangond,2019,62.333333333333336
Silvio Luz,2015,0.0
Simaga,2015,20.25
Simah,2019,39.0
Simi,2017,36.0
Simian Mobile Disco,2007,37.0
Simioli,2015,3.0
Simon & Garfunkel,1964,74.0
Simon & Garfunkel,1968,54.0
Simon & Garfunkel,1972,12.0
Simon Fava,2017,47.0
Simon Field,2017,34.0
Simon Field,2019,37.5
Simon Green,2016,16.0
Simon Grossmann,2017,29.0
Simon Loof,2019,32.0
Simple Citizens,2008,17.0
Simple Minds,1981,42.0
Simple Minds,1985,35.75
Simple Minds,1992,5.0
Simple Minds,2012,11.0
Simple Minds,2013,44.0
Simple Minds,2019,5.0
Simple Plan,2004,45.333333333333336
Simple Plan,2007,28.0
Simple Plan,2016,41.0
Simple Plan,2018,70.0
Simply Red,2009,1.0
Simpson Ahuevo,2014,0.0
Simsey,2020,56.0
Simón Campusano,2018,48.0
Sin Bandera,2007,65.0
SinceWhen,2019,35.0
Sinead Harnett,2014,19.333333333333332
Sinead Harnett,2016,62.0
Sinead Harnett,2019,50.5
Singuila,2019,50.0
Siouxsie and the Banshees,1987,59.0
Siouxsie and the Banshees,2002,1.0
Sir Charles Jones,2008,38.75
Sir Felix,2015,37.0
Sir Foster,2019,43.0
Sir Mix-A-Lot,1988,47.0
Sir Mix-A-Lot,1989,39.0
Sir Mix-A-Lot,2013,3.0
Sir Sly,2017,61.0
Sisqo,1999,24.0
Sister Hazel,1997,63.0
Sister Sledge,1979,71.0
Sisters of Mercy,1987,50.0
Sisters of Mercy,2000,9.0
Sitoonce,2019,33.0
Six Minutes 'Til Sunrise,2015,20.0
Sixpence None The Richer,1997,63.0
Sixx:A.M.,2011,54.0
Sixx:A.M.,2016,30.0
Sixx:A.M.,2019,42.0
Sjowgren,2015,12.0
Skarleth,2019,14.0
Skee-Lo,1995,61.0
Skeewiff,2013,38.0
Skeletal Family,1983,38.0
Skepta,2016,3.0
Skepta,2019,63.0
Ski Mask The Slump God,2018,72.33333333333333
Ski Mask The Slump God,2019,73.0
Skid Row,1989,66.75
Skid Row,1998,53.666666666666664
Skid Row,2005,2.0
Skilla O.P.,2019,26.0
Skillet,2006,66.0
Skillet,2009,73.5
Skillet,2016,61.0
Skillet,2019,14.0
Skinny D RDT,2019,26.0
Skinny Living,2017,56.0
Skip Mahoney,1993,31.0
Skipp Whitman,2019,45.0
Skogsrå,2013,34.0
Skooly,2019,15.0
Skott,2016,21.0
Skrillex,2014,43.0
Skrillex,2015,8.0
Skrillex,2016,72.0
Skrillex,2017,68.66666666666667
Skrillex,2019,66.0
Skrizzly Adams,2019,40.0
Sky,2020,50.0
Sky Ferreira,2013,49.0
Sky Rompiendo,2020,57.0
SkyLogic,2019,16.0
Skye,2019,70.0
Skylar Grey,2016,50.0
Skylar Stecker,2017,21.0
Skylike,2019,63.0
Skytech,2019,42.333333333333336
Skyverse,2019,18.0
SlYder,2019,45.0
Slakah The Beatchild,2008,0.0
Slash,2014,39.5
Slaughter,1995,51.0
Sleep Patterns,2019,11.0
Sleep Token,2019,2.0
Sleepdealer,2019,54.0
Sleeping At Last,2016,72.0
Sleeping With Sirens,2010,45.666666666666664
Sleeping With Sirens,2011,65.0
Sleeping With Sirens,2019,59.5
Sleepy Bear,2018,42.0
Sleepy Fish,2019,61.0
Sleepy Malo,2003,6.0
Sleepy Malo,2005,2.0
Sleigh Bells,2010,51.333333333333336
Slick Rick,2004,0.0
Slight Diversion,2020,22.0
Slim Thug,2009,52.0
Slipknot,2004,76.0
Slipknot,2008,53.5
Slipknot,2014,71.0
Slipknot,2019,74.5
Slowheal,2019,54.0
Slumberville,2018,11.0
Slumberville,2019,57.0
Slush The Villain,2006,5.0
Slushii,2019,53.0
Sly & The Family Stone,1970,51.5
Sly & The Family Stone,1973,0.0
Sly Fox,2010,37.0
Small Talk,2018,43.0
Smallpools,2015,57.0
Smallpools,2017,42.4
Smartface,2019,40.5
Smash Mouth,1997,64.0
Smash Mouth,1999,79.0
Smash Mouth,2019,60.0
Smashing Sebastian,2015,1.0
Smeyeul.,2018,26.0
Smif-N-Wessun,1995,56.0
Smif-N-Wessun,2008,58.0
Smile,2018,62.0
Smiler,2018,50.0
Smilez and Southstar,2002,46.0
Smino,2019,64.0
Smith,2004,0.0
Smith & Thell,2019,67.0
Smoke Trees,2017,52.0
Smoke Trees,2018,49.0
Smoke Trio,2016,29.0
Smokepurpp,2019,64.2
Smokey Robinson,1997,9.0
Smokie Norful,2002,50.0
Smoky,2019,35.0
Smolasty,2020,54.0
Smooth4Lyfe,2016,8.0
Snacks,2016,32.0
Snaer.,2018,55.0
Snail Mail,2018,60.0
Snake City,2019,37.0
Snakehips,2015,74.0
Snakehips,2016,62.0
Snakehips,2017,45.0
Snakehips,2019,60.0
Snareskin,2018,36.0
Snavs,2019,50.0
Sneakk,2018,48.0
Sneaky Sound System,2008,5.0
Snik,2019,64.0
Snoh Aalegra,2019,4.0
Snoop Dogg,1993,63.0
Snoop Dogg,1996,34.0
Snoop Dogg,1999,61.0
Snoop Dogg,2000,51.0
Snoop Dogg,2002,31.5
Snoop Dogg,2004,16.4
Snoop Dogg,2005,39.333333333333336
Snoop Dogg,2006,7.5
Snoop Dogg,2011,29.0
Snoop Dogg,2012,3.0
Snoop Dogg,2016,42.0
Snoop Dogg,2019,50.0
Snow Patrol,2006,77.0
Snow Patrol,2009,60.0
Snowk,2020,24.0
So Arakawa,2016,26.0
So Below,2018,40.0
So So Sun,2019,20.0
SoMo,2017,1.0
Soapdish,2006,1.0
Sobel,2019,53.0
Soccer Mommy,2018,61.0
Social House,2018,75.0
Socialites,2012,28.0
Soda Stereo,1997,23.59090909090909
Sofasound,2019,57.0
Sofi Tukker,2018,25.0
Sofi Tukker,2019,11.0
Sofi Tukker,2020,9.0
Sofia Carson,2017,63.0
Sofia Carson,2019,61.5
Sofia Reyes,2018,75.0
Sofia Reyes,2019,70.0
Sofia Tornambene,2019,63.0
Soft Cell,1981,48.333333333333336
Soft Cell,1997,1.0
Soft Cell,2002,8.0
Soft Cell,2009,12.0
Soft Metals,2011,17.0
Sofía Campos,2019,19.0
Sohail Sen,2019,67.0
Soil,2011,61.0
Sol Calor,2017,56.0
Sol Pereyra,2019,35.0
Solange,2012,27.0
Solange,2016,58.1
Solange,2019,65.66666666666667
Solarrio,2016,6.0
Solarrio,2019,43.0
Sole Sole,2019,45.25
Solidisco,2016,17.0
Solitary Experiments,2005,0.0
Solitary Experiments,2009,0.0
Solitary Experiments,2012,0.0
Solomun,2011,42.0
Solovino,2019,36.0
Solstice Coil,2005,0.0
Soly,2018,30.0
Somber,2018,26.0
SomeKindaWonderful,2015,23.0
Somero,2019,32.0
Somethin' For The People,1997,44.0
Somewhere over England,1992,32.0
Son Lux,2013,59.0
Son Lux,2018,37.0
Son Tentacion,2018,52.0
SonReal,2015,0.0
Sonder,2016,63.0
Sondr,2016,43.0
Sonera,2019,33.0
Songhoy Blues,2015,30.0
Sonia Stein,2019,49.0
Sonic Mayhem,2015,47.0
Sonic Snares,2019,22.0
Sonic Syndicate,2010,0.0
Sonny & Vaech,2014,0.0
Sonny Alven,2015,3.0
Sonny Bama,2016,38.0
Sonny Fodera,2019,41.0
Sonny Okosun,2010,10.0
Sonny Wharton,2015,0.0
Sons Of Maria,2015,49.0
Sophia Danai,2018,24.0
Sophie Ellis-Bextor,2012,7.0
Sophie Francis,2019,48.0
Sophie Gray,2019,36.0
Sophie Holohan,2019,39.0
Soraya,2003,54.0
Soraya,2019,43.0
Sorriso Maroto,2019,71.0
Sotomayor,2015,39.0
Sotomayor,2019,44.0
Soul (Mo Henderson's Group),2006,3.0
Soul Asylum,1992,68.0
Soul Cartel,2011,4.0
Soul For Real,1995,55.5
Soul For Real,2007,43.5
Soul For Real,2014,4.0
Soul II Soul,1989,59.0
Soul II Soul,1995,41.0
Soul II Soul,2003,34.0
Soul II Soul,2013,21.0
Soul Of Void,2019,10.0
Soul Recruiter,2019,26.0
Soul&Roll,2013,25.0
Soul&Roll,2014,23.0
SoulChef,2010,46.0
Soulja Boy,2007,46.75
Soulja Boy,2008,6.0
Soulja Boyz,2006,10.0
Souls Of Mischief,1993,68.0
Souls Of Mischief,2012,0.0
Soulsearcher,1998,52.0
Sound Nomaden,2011,37.0
Sound Of Legend,2016,50.0
Sound Of Legend,2019,46.0
Soundgarden,1991,33.0
Soundgarden,1994,24.5
Soundgarden,2010,46.0
Soundgarden,2012,0.0
Sounds Of Blackness,1994,7.0
Sounds Of Blackness,2001,43.0
Sounds Of Blackness,2003,28.0
Soundspretty,2019,40.0
South Circle,1995,22.0
South Park Mexican,2001,13.0
South Park Mexican,2006,54.0
South Park Mexican,2010,0.0
Southland Gangsters,2003,9.0
Sovieti,2019,0.0
Soy Christmas,2016,33.0
Spacebones,2019,32.0
Spada,2015,3.0
Spada,2019,45.0
Spade Melo,2019,32.666666666666664
Spandau Ballet,1981,30.0
Spandau Ballet,2000,66.0
Spandau Ballet,2008,72.0
Spanic,1994,38.0
Spanish F.L.Y.,2010,6.0
Spanish Fly,1995,30.0
Spanish Fly,2003,9.0
Spanky Loco,2005,21.0
Sparks The Rescue,2009,0.0
Spectral Knight,2019,22.0
Spencer & Hill,2006,0.0
Spencer & Hill,2008,2.6666666666666665
Spencer & Hill,2009,7.0
Spencer Annis,2018,13.0
Spencer Lee,2013,51.0
Spice Girls,1996,79.0
Spieltape,2019,34.0
Spin Doctors,1991,66.5
SpinRox,2018,18.0
Spinal Tap,1984,0.0
Spinx Da Don,2019,27.0
Splash,2018,30.0
Split Enz,1987,0.0
Splurgeboys,2018,52.0
Spol,2014,0.0
Sponge Cola,2013,51.333333333333336
Sports,2015,57.0
Spring Grove,2016,13.0
Squackett,2012,3.0
Squackett,2014,0.0
Squeeze,1989,0.0
Squired,2019,37.0
Sr Pablo,2016,33.0
Sr Pablo,2017,42.0
Srta. Dayana,2020,38.0
St Francis Hotel,2016,0.0
St. Lucia,2013,52.0
St. Lucia,2016,35.0
St. Vincent,2011,55.0
St. Vincent,2017,58.0
St. Viper,2008,37.333333333333336
StaFFord63,2017,29.0
StaFFord63,2018,28.0
StaFFord63,2019,18.0
Stacey Q,1986,54.0
Stackztootrill,2015,11.0
Stacy Barthe,2013,23.0
Stadiumx,2014,0.0
Stadiumx,2019,46.0
Staind,1999,64.0
Staind,2001,53.0
Staind,2003,66.0
Staind,2006,54.0
Stan Kolev,2018,14.4
Stan Taylor,2019,38.0
Stanaj,2017,58.0
Standart Skill,2020,65.0
Starboy,2019,59.0
Starbuck,2011,0.0
Starjack,2018,45.0
Starkillers,2013,0.0
Starkillers,2014,14.0
Starley,2016,63.0
Starley,2018,56.0
Starley,2019,42.0
Stars,2017,14.0
Stars Go Dim,2018,2.0
Starsailor,2003,47.0
Starship,1985,27.0
Starship,1987,24.0
Starship,2008,1.0
Starship,2010,38.0
Starsick System,2019,18.0
State of Sound,2016,51.0
State of Sound,2018,48.0
State of Sound,2019,47.0
Static & Ben El,2020,62.5
Static-X,2003,61.0
Statistix,2018,61.0
Status Quo,1973,45.0
Status Quo,1979,62.0
Status Quo,1986,0.0
Status Quo,2009,17.0
Status Quo,2010,32.0
Status Quo,2019,37.0
Stayer,2019,18.0
Ste Ingham,2017,12.0
Steady Rollin,2017,29.5
Steal The City,2017,30.0
Stealers Wheel,1998,19.0
Stealers Wheel,2009,71.0
Stee Downes,2008,0.0
Steel Mill,2016,30.0
Steel Panther,2019,45.0
Steely Dan,1972,70.0
Steely Dan,1973,55.0
Steely Dan,1974,60.0
Steely Dan,1980,60.0
Steely Dan,1985,32.0
Steely Dan,2000,1.0
Steerner,2014,0.0
Stefan Bors,2020,39.0
Stefan Vilijn,2014,0.0
Stefanie Bennett,2007,11.666666666666666
Stefano Casavecchia,2019,12.0
Stefano Richetta,2019,3.0
Steff da Campo,2011,22.0
Steff da Campo,2019,54.4
Stefflon Don,2017,6.0
Stefflon Don,2018,32.0
Stella Donnelly,2019,50.0
Stephanie Bennett,2007,8.0
Stephanie Mills,1989,8.0
Stephanie Mills,1991,23.0
Stephanie Mills,1995,62.0
Stephen Bishop,1976,54.0
Stephen Marley,2016,0.5
Stephen Puth,2019,56.0
Steppenwolf,1968,65.66666666666667
Steppenwolf,1991,13.0
Steppenwolf,1998,4.0
Steppenwolf,2005,2.0
Stepz,2019,53.5
Stereo Jane,2019,34.0
Stereoboys,2008,0.0
Stereophonics,2001,51.0
Stereophonics,2005,68.0
Sterkøl,2019,48.0
Stesso,2018,34.0
Stetsasonic,1988,33.0
Steve 80,2019,37.0
Steve Andreas,2017,11.0
Steve Andreas,2018,6.0
Steve Angello,2013,0.0
Steve Angello,2015,0.0
Steve Angello,2017,36.0
Steve Angello,2019,51.0
Steve Angello & Sebastian Ingrosso,2009,0.0
Steve Aoki,2012,18.0
Steve Aoki,2013,0.0
Steve Aoki,2014,43.75
Steve Aoki,2015,43.0
Steve Aoki,2016,41.25
Steve Aoki,2017,42.0
Steve Aoki,2018,41.857142857142854
Steve Aoki,2019,37.27777777777778
Steve Aoki,2020,35.0
Steve Brian,2018,42.0
Steve Earle,2008,4.0
Steve Hackett,2014,37.0
Steve Hartz,2018,19.0
Steve Hartz,2019,23.0
Steve James,2015,0.0
Steve Lacy,2015,69.0
Steve Lacy,2017,52.0
Steve Medea,2019,41.0
Steve Miller Band,1973,47.0
Steve Miller Band,1976,52.8
Steve Miller Band,2005,0.0
Steve Miller Band,2017,33.0
Steve Miller Band,2019,7.5
Steve Modana,2019,46.0
Steve Pais,2013,35.0
Steve Perry,1984,62.0
Steve Perry,2018,39.0
Steve Rothery,2014,0.0
Steve Void,2017,19.0
Steve Void,2019,56.0
Steve Winwood,1982,65.0
Steve Winwood,1986,7.0
Steven Vegas,2018,21.0
Stevie B,1991,43.0
Stevie B,2008,0.0
Stevie Nicks,1981,58.0
Stevie Nicks,2016,61.0
Stevie Ray Vaughan,1983,65.0
Stevie Ray Vaughan,2002,47.0
Stevie Ray Vaughan,2006,57.0
Stevie Wonder,1967,59.0
Stevie Wonder,1973,4.0
Stevie Wonder,2002,6.0
Stevie Wonder,2004,48.0
Stevie Wonder,2005,0.0
Stevie Wonder,2009,15.0
Stevie Wonder,2019,1.0
Stewart Villain,2013,0.0
Still Diligent,2014,16.0
Still Fresh,2017,50.0
Still Woozy,2017,45.0
Sting,1987,71.0
Sting,1993,64.5
Sting,2019,45.0
Stinzo Bucks,2019,40.0
Stisema,2016,22.0
Stisema,2019,27.0
Stitched Up Heart,2019,8.0
Stokley of Mint Condition,1998,0.0
Stoltenhoff,2019,34.0
Stone Dog Zen,2019,35.0
Stone Forte,2019,23.0
Stone Poneys,1974,29.0
Stone Sour,2012,62.0
Stone Sour,2017,43.5
Stone Temple Pilots,1994,71.0
Stonefox,2014,0.0
Stonefree,2006,47.0
Storm Queen,2013,26.0
Stormerz,2018,29.0
Stormzy,2015,2.0
Stormzy,2017,59.0
Stormzy,2019,72.25
Stormzy,2020,70.0
Straftanz,2008,0.0
Strange Talk,2014,0.0
Strath,2020,34.0
Stray Cats,2019,31.0
Stray Kids,2019,58.0
Stream,2019,50.0
Streetz,2014,34.0
Strobe!,2019,47.0
Stromae,2010,20.0
Stromae,2013,15.0
Struggle Jennings,2013,52.0
Struggle Jennings,2016,48.25
Stunna 4 Vegas,2019,81.0
Stunna 4 Vegas,2020,59.0
Sturgill Simpson,2016,50.0
Style of Eye,2013,0.0
Styles P,2002,60.0
Styn,2019,54.0
Styx,1977,64.0
Styx,1978,60.666666666666664
Styx,1981,55.0
Styx,1983,60.0
Styx,2002,20.0
Styx,2004,52.5
Su Presencia,2018,51.0
Suave,2019,18.0
Sub Urban,2019,78.0
Sublime,1992,61.0
Sublime,1996,64.0
Subliminals,2019,21.0
Subway To Sally,2001,41.0
Subway To Sally,2005,41.0
Subway To Sally,2009,34.0
Subway To Sally,2011,23.0
Such,2019,26.0
Sudan Archives,2019,53.0
Sueco the Child,2019,70.0
Sufjan Stevens,2015,65.0
Sufjan Stevens,2017,67.0
Sugar,2019,30.0
Sugar Blizz,2018,5.0
Sugar Ray,1997,63.0
Sugar Ray,1999,63.0
Sugarloaf,1970,47.0
Suicide Commando,2010,0.0
Sultan + Shepard,2015,30.0
Sultan + Shepard,2019,41.0
Sum 41,2001,73.5
Sum 41,2002,63.333333333333336
Sum 41,2019,52.666666666666664
Sum Wave,2016,4.5
Summer Cem,2019,61.0
Summer Heart,2012,50.0
Summer Walker,2018,71.0
Summer Walker,2019,63.63636363636363
Summerella,2019,47.0
Summers Sons,2018,31.0
Summers Sons,2020,33.0
Sumwun,2018,47.0
Sunar,2019,8.0
Sundara Karma,2017,47.0
Sundell,2019,46.0
Sunfish,2019,32.0
Sunloverz,2006,0.0
Sunloverz,2008,0.0
Sunministers,2019,7.0
Sunnery James & Ryan Marciano,2014,0.0
Sunnery James & Ryan Marciano,2016,20.0
Sunnery James & Ryan Marciano,2018,15.0
Sunnery James & Ryan Marciano,2019,45.0
Sunni Colon,2018,53.0
Sunny Day Real Estate,1994,45.0
Sunny Hawkins,2007,4.5
Sunny State,2019,34.0
Sunstars,2019,31.0
Supacooks,2017,21.0
Super Flu,2014,44.0
Super Whatevr,2020,46.0
Super Yei,2018,77.0
Super3,2002,47.0
SuperM,2019,75.0
Superheart,2019,48.0
Supersuckers,2019,34.0
Supertramp,1977,74.0
Supertramp,1979,57.0
Supertramp,1987,0.0
Surahn,2012,0.0
Sure Sure,2019,61.0
Surface,1988,50.0
Surfaces,2019,78.0
Survivor,1982,67.33333333333333
Survivor,1985,70.0
Survivor,1990,46.0
Survivor,2006,38.0
Survivor,2008,0.0
Survivor,2010,53.0
Survivor,2014,50.0
Susie Suh,2014,57.0
Suvenir,2018,30.0
Suzanne Vega,1987,57.0
Suzanne Vega,2010,10.0
Swae Lee,2019,71.5
Swagger Rite,2019,40.0
Swanky Tunes,2013,0.0
Swanky Tunes,2014,0.0
Swanky Tunes,2016,42.0
Swanky Tunes,2019,43.0
Swardy,2018,39.0
Swardy,2019,40.0
Swati Bhatt,2020,28.0
Swayday,2019,35.0
Swede Dreams,2019,20.0
Swedish House Mafia,2010,53.5
Swedish House Mafia,2011,67.0
Swedish House Mafia,2012,66.4
Sweeper,2019,38.5
Sweet,1974,60.0
Sweet,2012,38.0
Sweet,2014,8.0
Sweet,2016,36.0
Sweet Sable,2001,37.0
Sweet Sensation,1988,32.0
Sweetback,1996,40.0
Sweetback,2004,24.0
Swim.,2019,35.0
Swing Republic,2012,50.0
Swing Republic,2015,1.0
Swing Republic,2018,40.0
Swing'it Dixieband,2019,38.0
Swingrowers,2014,24.0
Swingrowers,2017,2.0
Swingrowers,2018,39.5
Switchfoot,2008,54.0
Swizz Beatz,2007,0.0
Sworn Virgins,2018,40.0
SwuM,2018,45.0
SwuM,2019,59.5
Sy Ari Da Kid,2015,20.0
Syd,2017,44.0
Syd,2019,58.0
Syd Barrett,2016,45.0
Syden,2017,0.0
Sydney,2019,3.0
Sydney Yungins,2019,55.0
Sye Elaine Spence,2014,38.0
Syleena Johnson,2005,18.0
Sylvan,2012,19.0
Sylvan Esso,2014,40.666666666666664
Sylvester,1977,0.0
Syn Cole,2013,0.0
Syn Cole,2014,59.0
Syn Cole,2015,26.5
Syn Cole,2016,3.0
Syn Cole,2017,35.0
Syn Cole,2018,53.0
Syn Cole,2019,54.666666666666664
Syndicate Of L.A.W.,2014,0.0
Syndrome,2018,53.5
System Of A Down,2001,56.666666666666664
System Of A Down,2005,75.0
Systema Solar,2019,35.0
Syzz,2019,27.0
Szpaku,2019,65.0
Szpaku,2020,62.0
Szymi Szyms,2019,56.0
SØNIN,2019,34.0
Sébastien Tellier,2010,32.0
Sílvia Pérez Cruz,2016,42.0
Sôra,2019,28.0
Sündenklang,2014,0.0
T'via,2019,35.0
T-4-2,1992,9.0
T-Bone,2017,28.0
T-Bone,2018,0.0
T-Dre,1998,47.5
T-Mass,2019,6.0
T-Mass,2020,32.0
T-Pain,2005,67.0
T-Pain,2007,65.0
T-Pain,2014,51.0
T-Pain,2017,64.0
T-Pain,2019,62.0
T-Rock,2012,1.0
T-SQUARE,2015,0.0
T-Spoon,2008,3.0
T-Wayne,2015,65.0
T. Rex,1971,47.333333333333336
T. Rex,1972,36.0
T. Rex,2011,4.0
T.I.,2001,32.0
T.I.,2003,14.5
T.I.,2004,9.5
T.I.,2006,21.166666666666668
T.I.,2007,39.25
T.I.,2008,55.75
T.I.,2009,35.0
T.I.,2010,9.5
T.I.,2012,0.5
T.I.,2015,37.0
T.I.,2016,0.0
T.K. Soul,2007,1.0
T.K. Soul,2012,31.75
T.K. Soul,2014,34.0
T.R.U.,2020,68.0
TACONAFIDE,2018,56.0
TAEMIN,2019,59.0
TAEYEON,2018,53.0
TBR,2019,20.666666666666668
TEC,2005,1.0
TEEMID,2014,42.0
TEEMID,2019,51.0
TELYKast,2019,53.0
TEMPOREX,2017,67.0
TENDER,2015,35.0
TENDER,2016,36.142857142857146
TENDER,2017,36.0
TENDER,2018,24.333333333333332
TENDER,2019,25.5
THE BOYZ,2019,55.0
THE HARA,2019,43.0
THE NEW DEATH CULT,2019,22.0
THE RAMPAGE from EXILE TRIBE,2019,48.0
THE RAMPAGE from EXILE TRIBE,2020,35.0
THE TRASH MERMAIDS,2019,42.333333333333336
THE WLDLFE,2016,48.0
THE WLDLFE,2019,35.0
THEY.,2017,0.0
THEY.,2018,59.0
THIEVES,2018,19.0
THIS IS ELLE,2014,18.0
THRML,2019,12.0
TIMIAN,2019,34.0
TINI,2018,71.0
TINI,2019,79.5
TINI,2020,72.0
TJR,2012,0.0
TJR,2013,11.166666666666666
TJR,2014,3.8
TKA,1987,0.0
TKDJS,2015,40.0
TLC,1992,38.42857142857143
TLC,1993,45.0
TLC,1994,62.4
TLC,1999,79.0
TLC,2003,27.0
TLC,2007,3.0
TLC,2008,0.0
TLC,2015,18.0
TNGHT,2012,55.0
TOBi,2019,51.0
TOFFE,2017,29.0
TOKiMONSTA,2020,47.0
TOMMY FANTOM,2019,32.0
TOMORROW X TOGETHER,2020,48.0
TOOL,2001,65.5
TOOL,2006,67.0
TORU,2018,33.0
TOSH,2019,32.0
TOTO,1978,75.0
TOTO,1982,71.0
TOTO,2009,1.0
TOTO,2010,55.0
TOTO,2018,49.5
TOTO,2019,43.0
TPE featuring Adam Marano,1994,16.0
TQ,1998,53.0
TRASH HEADS,2019,4.0
TREN LOKOTE,2017,27.666666666666668
TREN LOKOTE,2019,44.5
TRF,1998,38.0
TRFN,2018,53.333333333333336
TRFN,2019,48.0
TRU,1995,35.0
TRU,2006,23.0
TRUTHR,2019,28.0
TRVNSPORTER,2020,36.0
TRXD,2019,50.0
TRY Deny,2019,42.0
TST,2014,0.0
TUZZA Globale,2019,54.0
TV Noise,2018,32.75
TV Noise,2019,40.3
TV Rock,2010,0.0
TWICE,2018,7.0
TWICE,2019,65.0
TWIIG,2016,24.0
TWIIG,2017,23.5
TWO LANES,2019,43.6
TXYLOR,2019,31.0
TY1,2019,70.0
TYFI,2019,43.0
TYNAN,2019,42.0
Ta-ku,2016,21.0
Tabitha,2019,51.0
Tacabro,2011,56.0
Tacacho,2014,8.0
Taco,2019,23.0
Taco Hemingway,2019,64.0
Tae-EM,2019,36.0
Taeko Onuki,2010,25.0
Taeko Onuki,2013,22.0
TaeyoungBoy,2019,0.0
Tafi,2019,23.0
TaiMO,2018,27.0
Taichi Mukai,2018,40.0
Tainted Youth,2016,33.0
Tainy,2019,84.0
Taio Cruz,2010,73.4
Takagi & Ketra,2019,67.0
Take 6,2004,23.0
Take The Day,2019,31.0
Take/Five,2019,43.5
Taking Back Sunday,2002,66.0
Taking Back Sunday,2006,66.0
Takuya Kuroda,2016,0.0
Tale Of Us,2017,37.0
Talib Kweli,2002,3.0
Talib Kweli,2005,0.0
Talib Kweli,2017,13.0
Talisman,2019,39.0
Taliwhoah,2019,49.0
Talk Talk,1990,57.0
Talk Talk,1997,35.5
Talking Heads,1977,72.0
Talking Heads,1983,70.0
Talking Heads,2004,37.0
Tall Tree Tales,2016,17.0
Talla 2XLC,2019,39.0
Tallak,2005,0.0
"Tallak feat,Viv Gee",2005,0.0
Tamar Braxton,2013,40.666666666666664
Tamara Perez,2016,34.0
Tame Impala,2012,59.25
Tame Impala,2015,59.857142857142854
Tame Impala,2019,76.0
Tamia,1998,40.5
Tamia,2004,47.0
Tanaë,2017,1.0
Tanaë,2019,30.0
Tane,2018,24.0
Tanja La Croix,2016,35.0
